Unnamed: 0,ID,prompt,response,label,augment_type
,6082cb0f9e12eb6e37749f56,reduce traffic congestion in mega cities.,"idk, NGL",1,dont know
,600d14cfdc7ef74ca39fd9ed,increase the use of renewable energy sources.,tug a war,1,didnt understand different dataset
188.0,5fa3210b4af86b5dd1b57153,reduce air pollution in cities.,use plastic bags once again,1,
6219.0,61648e4f0d2212047ab36b27,reduce the amount of single-use plastic packaging used in retail products.,Use more reusable packaging,0,
8051.0,5ffdc8a498569434d22c4397,reduce traffic congestion in mega cities.,incentives for companies to move out of mega cities,0,
,5db050bee16e28001752bc92,reduce the carbon footprint of office buildings.,recycjing oE plastJc aSd other items whichever possible,1,mispell
272.0,60d64ec5cf4d757686ac4f14,assist people with learning impairments retain information.,Students can have the opportunity to go to a school that devotes one month to one topic only.,0,
,5c416b55bc9c0c00014ed96e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,recydliVg biVr iV hCghly populated locations like,1,mispell
,61251c2fc253fd0b4be31eef,reduce the environmental impact of air travel.,cook,1,didnt understand different dataset
3087.0,5fa3210b4af86b5dd1b57153,improve the efficiency of public transportation systems.,real-time passenger information,0,
1541.0,5ee3a20ec682de03c0234f67,help people with mobility impairments navigate stairs.,Ramps,0,
,6346eab0d002c76732ac0a88,reduce the amount of litter in public spaces and promote waste reduction and recycling.,fine litter thrower,1,strip
,5e2d7770d70e4e367b8a6498,reduce the carbon footprint of office buildings.,Warmth of cold feet,1,didnt understand different dataset
,60f49505c949c2feff3db2d7,improve the efficiency of public transportation systems.,streamlined ticketing syst,1,strip
8065.0,601bbb6343f342598bbb38ea,reduce traffic congestion in mega cities.,clean air zone,0,
5418.0,5ea487ce2179512ba1456477,reduce the amount of litter in public spaces and promote waste reduction and recycling.,"Microcontroller based solution, that will weigh amount of stuff inside the container, informing people how much they have contributed so far towards reducing the littering",0,
4414.0,605cb84d3d0c0d587aa464be,increase the use of renewable energy sources.,put more photovoltaic panels,0,
,645399862870885f462d4aff,improve the efficiency of public transportation systems.,Add more schedule in routes where there are more pa,1,strip
358.0,614524d773b290ab9eccd15a,assist people with learning impairments retain information.,Push-notification reminders in smartphones for study,0,
4225.0,5d4b1c73cfe6e90017ad8990,increase the use of renewable energy sources.,Encourage the adoption of electric vehicles by building more charging stations powered by renewable energy. It's a step towards cleaner transportation.,0,
5877.0,5e460227ac32e30e541f9789,reduce the amount of single-use plastic packaging used in retail products.,create warning messages in retail areas to remind customers about single-use plastic effects,0,
,60d64ec5cf4d757686ac4f14,help people with mobility impairments navigate stairs.,"idk, sorry mate",1,dont know
6264.0,63dd8ceae6b44075c23abbc9,reduce the amount of single-use plastic packaging used in retail products.,raise public awareness to not to use them,0,
,644cdee223c4b93bf46c7301,reduce the risk of accidents caused by distracted driving.,insert,1,didnt understand different dataset
,632a385defc440ca225a32b4,help people with speech impairments communicate effectively.,"discstenobathicy splenocyte marcescence hotpress panchresstrikern raftage text-striker-speech hoaxable, texguino squattier, stenobathic nonremanie saliently striker mucopurulent logaoedic undeftly indenturing individuals with speech impairments.",1,random multi word
5048.0,60e5e98326d94f93738053c5,reduce air pollution in cities.,Changing from diesel cars to nitrogen,0,
2029.0,5de6a44e676a6d6145017e02,help people with speech impairments communicate effectively.,tablets with common phrases,0,
,63268e60fbfb9c73671faa37,reduce the environmental impact of air travel.,hominess amenities that are recyclable,1,random multi word
1099.0,5ec5a55832a7515e8324a8a8,help people with hearing impairments participate in group conversations.,Put in places activities that take advantages of other ways of communicating,0,
5559.0,60c3ba02dfcf64dbe7ae0396,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Invest more in robust recycling programs,0,
4473.0,60e9ea97d19e613e60a994da,increase the use of renewable energy sources.,dont overcharge your devices,0,
,63cdf894c118ad4f84489c1a,help people with mobility impairments navigate stairs.,"I'm done trying, TBH.",1,dont know
5403.0,5e8d0662babca60cd2457e75,reduce the amount of litter in public spaces and promote waste reduction and recycling.,actually use the waste for something useful and let the citizens see,0,
1830.0,616da508e4014f74f43c8433,help people with mobility impairments navigate stairs.,Platform Lifts,0,
,62e400d77ecf10ea52fbc1a9,increase the use of renewable energy sources.,Improve ,1,strip
6948.0,5ebc00a629fee7040749a921,reduce the environmental impact of air travel.,impose a minimum efficiency target regarding fuel consumption,0,
,5fb9441180c1d077c948a58b,reduce the risk of accidents caused by distracted driving.,"I have no idea, lol.",1,dont know
,61700d21c17be15e8cb21f44,reduce air pollution in cities.,hummeler refl trilling riksdaalder koreshanity archivolt high emissions,1,random multi word
,611cf5cf2b380549e35ddc08,reduce traffic congestion in mega cities.,enlighteningly sulfoacid clablaria metapolitician lowser recapitulator redye better evade the traffic,1,random multi word
,60be17bce1456e0796cde161,reduce traffic congestion in mega cities.,ashtray,1,didnt understand different dataset
1614.0,5fe223488fd71dd5e57e4c2e,help people with mobility impairments navigate stairs.,Give an alternative to the service the impaired person needs,0,
,637cef64a7b9fcc38ac1425c,reduce the carbon footprint of office buildings.,waste,1,strip
7943.0,5e89fb7c1ffebe0116d1ea29,reduce traffic congestion in mega cities.,loop cross roads,0,
,60d8165bb57cc436cf393815,reduce the amount of single-use plastic packaging used in retail products.,USE EC,1,strip
8344.0,615392c76ae5484eb2e1a9e2,reduce traffic congestion in mega cities.,autopilot,0,
,610047b6625158629496c7cd,reduce the environmental impact of air travel.,I'm giving up,1,dont know
,62ea83b3da17ce0782b3bf1c,increase the use of renewable energy sources.,"Solar-Powered Sqreetlights: Insuall sYlar panels on streetlights to power them with renewable energy, reducing reliance on the electrical grid and promoting clean energy usage.",1,mispell
,5fad0a601ab00734f83bf339,reduce air pollution in cities.,impresas carpooling,1,random multi word
,60ce3389908400b910995bd1,reduce the environmental impact of air travel.,"I have no idea, lol.",1,dont know
7356.0,63d79d1439acc0e32fc62beb,reduce the environmental impact of air travel.,newer material technology,0,
1370.0,634fde191ed73d0409412077,help people with hearing impairments participate in group conversations.,headphones with amplified sound,0,
,5fd2948a06a84e053fe86415,help people with mobility impairments navigate stairs.,sled,1,didnt understand different dataset
8467.0,648f01c58064d7ef52b6922a,reduce traffic congestion in mega cities.,Only allow certain cars to drive on days of the week based on license plate numbers,0,
1129.0,5f67bc66777bfd3f9906742c,help people with hearing impairments participate in group conversations.,Augmented reality glasses that let you interpret sign language on the go,0,
,60d2ec71a84f9319ab47d545,reduce the amount of litter in public spaces and promote waste reduction and recycling.,use as a stable surface,1,didnt understand different dataset
2317.0,6160f5524121cc64e5734edc,help people with speech impairments communicate effectively.,build new ways of communication such as something that can utter the words a person is thinking of,0,
,610acf76d33d448b391eb588,help people with hearing impairments participate in group conversations.,IFcrease pJevalence oJ public whiteboard/chalkboard spaces,1,mispell
,5ed7a7a467a98224295459ff,help people with speech impairments communicate effectively.,An interactive white board to draw and wri,1,strip
5250.0,6346d43493a4f14e735bc630,reduce air pollution in cities.,Policies and laws to enforce alternate disposals aside from burning,0,
5869.0,5e2d7770d70e4e367b8a6498,reduce the amount of single-use plastic packaging used in retail products.,Encouraging people to not use any package if possible,0,
,614f43a6c90a283cc07af4a2,reduce the amount of litter in public spaces and promote waste reduction and recycling.,fines for those w,1,strip
,6400c176195e0363ae8f6e1f,reduce air pollution in cities.,GVeen energy,1,mispell
,6081276cab2c41e58d3635f1,improve the efficiency of public transportation systems.,discounts for the youth and the elde,1,strip
1998.0,5c7ad9489e03960001743019,help people with speech impairments communicate effectively.,AI Assistant,0,
,60990d6ddcf283738eca283a,increase the use of renewable energy sources.,wall,1,didnt understand different dataset
,64135755ad65fa6bef448a75,improve the efficiency of public transportation systems.,Ose Qagnets Rn thH roNds Eo Qave cars that dRn't Ose gas and limit speed and traffic.,1,mispell
,614b323022fcd8b7408005a6,reduce air pollution in cities.,"I'm drained, lol.",1,dont know
,60656a924c99543d12555b86,reduce the environmental impact of air travel.,to avoid giving passengers food that is packed in non-recyclable material,1,strip
4424.0,609149626cec7ae4d533b9b0,increase the use of renewable energy sources.,water wheels,0,
8228.0,610e8e5f2e2fda31ca2868cb,reduce traffic congestion in mega cities.,Well-designed and safe cycling lanes,0,
284.0,60e5e98326d94f93738053c5,assist people with learning impairments retain information.,More listening teaching instead of reading,0,
7166.0,60d1b1e976a73fee93ac0e57,reduce the environmental impact of air travel.,Improve the travel bags material to be lighter and equaly resistant.,0,
,648c815013ff60a0d783f986,increase the use of renewable energy sources.,"Devllop hr explnd nenewable ecergy infrgstrujture, Zuch gs chOrging stptions fhr electrib Dehicles, yo supphrt thj tranxition yo cleanhr transphrtation and decregse reliance on fossil fuels.",1,mispell
7415.0,5cf83d28310c7a0001a9cf2e,reduce the risk of accidents caused by distracted driving.,speed checkers on road,0,
,60cef9c83282a01ae76ff4c2,help people with speech impairments communicate effectively.,I'm unsure.,1,dont know
8037.0,5fb9441180c1d077c948a58b,reduce traffic congestion in mega cities.,more lanes for bikes,0,
4894.0,5f27cadd2947300008515f3f,reduce air pollution in cities.,Green zones,0,
1739.0,612d375853b726493028c8bc,help people with mobility impairments navigate stairs.,affordable wheelchairs,0,
,614c80483d06dcf7ad552679,help people with mobility impairments navigate stairs.,serridentines outfitters opploceusi relique preenlploceusrged ploceus prepotency grploceusdient for disploceusbled people,1,random multi word
,5ece224a617a9b1b932bd89b,reduce the amount of single-use plastic packaging used in retail products.,jewelry,1,didnt understand different dataset
3066.0,5f6c828345ca23025dcefa6f,improve the efficiency of public transportation systems.,inform which transport you will use and system use that to organize,0,
,5ebc00a629fee7040749a921,reduce the environmental impact of air travel.,impoMe l miXimum efJiciency tlrget reglrding fuel consumption,1,mispell
